Date Rptd,DATE OCC,TIME OCC,AREA NAME,Rpt Dist No,Part 1-2,Crm Cd,Crm Cd Desc,Vict Age,Vict Sex,Vict Descent,Premis Desc,Weapon Used Cd,Weapon Desc,Status,Status Desc,Crm Cd 1,LOCATION,Cross Street,LAT,LON
4/8/2020 0:00,4/8/2020 0:00,1100,Central,152,1,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",79,M,B,SIDEWALK,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,341.0,6TH                          ST,FIGUEROA                     ST,34.0509,-118.2585
1/9/2020 0:00,1/9/2020 0:00,525,77th Street,1215,1,220,ATTEMPTED ROBBERY,18,M,H,SIDEWALK,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,220.0,SLAUSON                      AV,NORMANDIE                    AV,33.9892,-118.3002
7/20/2020 0:00,7/20/2020 0:00,1704,Devonshire,1745,1,761,BRANDISH WEAPON,0,M,X,STREET,201.0,KNIFE WITH BLADE OVER 6 INCHES IN LENGTH,IC,Invest Cont,761.0,DEVONSHIRE                   ST,LOUISE                       AV,34.2576,-118.5111
3/11/2020 0:00,3/11/2020 0:00,1730,Southeast,1823,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",24,F,B,ALLEY,307.0,VEHICLE,IC,Invest Cont,230.0,AVALON                       BL,COLDEN                       AV,33.9493,-118.2652
8/25/2020 0:00,8/25/2020 0:00,1810,Southeast,1839,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",0,X,X,STREET,106.0,UNKNOWN FIREARM,IC,Invest Cont,230.0,WEIGAND                      AV,103RD                        ST,33.9431,-118.2296
12/17/2020 0:00,12/17/2020 0:00,550,Southwest,391,2,624,BATTERY - SIMPLE ASSAULT,50,M,B,PARKING LOT,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624.0,STOCKER                      ST,LA BREA                      AV,33.9974,-118.3579
6/24/2020 0:00,6/24/2020 0:00,650,Central,171,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",24,M,B,STREET,200.0,KNIFE WITH BLADE 6INCHES OR LESS,AO,Adult Other,230.0,LA LIVE                      WY,11TH                         ST,34.0451,-118.2701
10/21/2020 0:00,10/21/2020 0:00,2130,77th Street,1263,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",0,M,B,STREET,106.0,UNKNOWN FIREARM,IC,Invest Cont,230.0,DENKER                       AV,MANCHESTER                   AV,33.96,-118.3047
11/22/2020 0:00,11/22/2020 0:00,1400,Mission,1985,1,220,ATTEMPTED ROBBERY,39,F,H,STREET,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,220.0,CHASE                        ST,VAN NUYS                     BL,34.2248,-118.4488
11/3/2020 0:00,11/3/2020 0:00,2050,Foothill,1602,1,220,ATTEMPTED ROBBERY,34,M,H,PARKING LOT,109.0,SEMI-AUTOMATIC PISTOL,JA,Juv Arrest,220.0,GLENOAKS,VAN NUYS,34.2741,-118.4121
10/7/2020 0:00,10/7/2020 0:00,1740,Mission,1977,2,930,CRIMINAL THREATS - NO WEAPON DISPLAYED,37,M,H,SIDEWALK,511.0,VERBAL THREAT,IC,Invest Cont,930.0,BEACHY                       AV,BROMWICH                     ST,34.2374,-118.427
6/22/2020 0:00,6/22/2020 0:00,628,Hollywood,632,1,761,BRANDISH WEAPON,59,F,O,STREET,216.0,SCISSORS,IC,Invest Cont,761.0,SUNSET,LAUREL,34.098,-118.3645
4/4/2020 0:00,4/3/2020 0:00,2345,Southeast,1824,2,745,VANDALISM - MISDEAMEANOR ($399 OR UNDER),68,M,B,"VEHICLE, PASSENGER/TRUCK",500.0,UNKNOWN WEAPON/OTHER WEAPON,IC,Invest Cont,745.0,E  CENTURY                      BL,S  CENTRAL                      AV,33.9457,-118.2541
6/11/2020 0:00,6/11/2020 0:00,1200,Central,185,1,210,ROBBERY,63,M,H,SIDEWALK,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,210.0,11TH,MAPLE,34.0371,-118.2551
2/1/2020 0:00,2/1/2020 0:00,1820,Southeast,1806,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",56,F,B,PARKING LOT,208.0,RAZOR,AO,Adult Other,230.0,89TH,CENTRAL                      ST,33.9556,-118.2564
10/13/2020 0:00,10/13/2020 0:00,2000,Rampart,205,2,624,BATTERY - SIMPLE ASSAULT,51,F,H,SIDEWALK,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,624.0,DILLON,SAYRE                        LN,34.0824,-118.2768
7/24/2020 0:00,7/24/2020 0:00,915,Northeast,1153,2,625,OTHER ASSAULT,69,M,O,PARK/PLAYGROUND,500.0,UNKNOWN WEAPON/OTHER WEAPON,IC,Invest Cont,625.0,LOS FELIZ,FERN DELL,34.1081,-118.3079
7/21/2020 0:00,7/18/2020 0:00,1900,Hollenbeck,443,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",56,M,H,STREET,306.0,ROCK/THROWN OBJECT,IC,Invest Cont,230.0,CESAR E CHAVEZ               AV,SOTO                         ST,34.0609,-118.2052
8/8/2020 0:00,8/7/2020 0:00,1900,Van Nuys,905,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",19,M,H,PARKING LOT,207.0,OTHER KNIFE,AA,Adult Arrest,230.0,VAN NUYS,SHERMAN                      WY,34.2012,-118.4487
9/2/2020 0:00,9/2/2020 0:00,2000,Hollywood,667,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",21,F,H,STREET,106.0,UNKNOWN FIREARM,IC,Invest Cont,230.0,SUNSET,VAN NESS,34.0981,-118.3158
7/31/2020 0:00,7/30/2020 0:00,1915,Hollywood,636,1,761,BRANDISH WEAPON,27,M,B,SIDEWALK,102.0,HAND GUN,AO,Adult Other,761.0,HOLLYWOOD                    BL,WHITLEY                      AV,34.1016,-118.3333
7/14/2020 0:00,7/14/2020 0:00,1235,Wilshire,705,2,624,BATTERY - SIMPLE ASSAULT,44,M,W,SIDEWALK,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624.0,FORMOSA                      AV,ROMAINE,34.0889,-118.3462
7/20/2020 0:00,7/20/2020 0:00,1445,Van Nuys,935,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",46,M,W,STREET,212.0,BOTTLE,IC,Invest Cont,230.0,VICTORY                      BL,TYRONE,34.1867,-118.4443
1/13/2020 0:00,1/12/2020 0:00,400,Southwest,312,1,121,"RAPE, FORCIBLE",19,F,H,SINGLE FAMILY DWELLING,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,121.0,ALSACE                       AV,N  ADAMS                        BL,34.0325,-118.3557
2/6/2020 0:00,2/5/2020 0:00,930,Newton,1364,2,624,BATTERY - SIMPLE ASSAULT,18,M,H,STREET,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624.0,CENTRAL                      AV,51ST                         ST,33.9967,-118.2565
11/18/2020 0:00,11/18/2020 0:00,810,Olympic,2005,1,440,THEFT PLAIN - PETTY ($950 & UNDER),29,M,H,SIDEWALK,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,440.0,ROSEWOOD,HOBART,34.0799,-118.3025
6/25/2020 0:00,6/25/2020 0:00,1940,Pacific,1435,2,624,BATTERY - SIMPLE ASSAULT,16,F,W,SIDEWALK,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624.0,CHARNOCK                     RD,MCLAUGHLIN,34.0124,-118.4276
1/29/2020 0:00,1/29/2020 0:00,1730,Southeast,1849,1,210,ROBBERY,33,F,H,SIDEWALK,303.0,BRASS KNUCKLES,IC,Invest Cont,210.0,IMPERIAL                     HY,WILMINGTON                   AV,33.9294,-118.2391
10/19/2020 0:00,10/18/2020 0:00,2215,Newton,1394,1,210,ROBBERY,22,F,H,SIDEWALK,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AA,Adult Arrest,210.0,FLORENCE                     AV,SAN PEDRO                    ST,33.9747,-118.2696
10/7/2020 0:00,10/7/2020 0:00,900,77th Street,1205,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",24,M,B,STREET,102.0,HAND GUN,IC,Invest Cont,230.0,VERMONT                      AV,50TH                         ST,33.9978,-118.2915
5/4/2020 0:00,5/4/2020 0:00,1000,West Valley,1008,2,624,BATTERY - SIMPLE ASSAULT,47,M,H,PARKING LOT,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,624.0,BALBOA                       BL,ROSCOE                       BL,34.2212,-118.5027
7/22/2020 0:00,7/22/2020 0:00,430,Newton,1323,2,626,INTIMATE PARTNER - SIMPLE ASSAULT,35,M,B,ALLEY,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,626.0,24TH                         ST,CENTRAL                      AV,34.0216,-118.2564
12/21/2020 0:00,12/21/2020 0:00,2200,Pacific,1412,2,624,BATTERY - SIMPLE ASSAULT,24,M,H,STREET,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624.0,SPEEDWAY,OZONE,33.9952,-118.4807
8/7/2020 0:00,8/7/2020 0:00,550,77th Street,1269,1,210,ROBBERY,34,F,B,STREET,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,210.0,MANCHESTER                   AV,CENTRAL                      AV,33.9602,-118.2564
4/27/2020 0:00,4/27/2020 0:00,1540,Newton,1353,1,210,ROBBERY,17,M,B,GAS STATION,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,210.0,AVALON                       BL,45TH                         ST,34.0025,-118.2653
10/17/2020 0:00,10/17/2020 0:00,210,Pacific,1441,2,624,BATTERY - SIMPLE ASSAULT,32,F,O,SIDEWALK,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624.0,PACIFIC                      AV,26TH                         AV,33.9826,-118.4681
11/15/2020 0:00,11/15/2020 0:00,200,77th Street,1208,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",47,M,B,STREET,109.0,SEMI-AUTOMATIC PISTOL,AO,Adult Other,230.0,HOOVER                       ST,48TH                         ST,33.9996,-118.2871
7/21/2020 0:00,7/21/2020 0:00,500,Southeast,1849,1,210,ROBBERY,59,F,B,STREET,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,210.0,GRAPE                        ST,IMPERIAL                     HY,33.9305,-118.2363
6/15/2020 0:00,5/30/2020 0:00,1420,Wilshire,723,2,623,BATTERY POLICE (SIMPLE),0,M,X,STREET,500.0,UNKNOWN WEAPON/OTHER WEAPON,IC,Invest Cont,623.0,3RD                          ST,FAIRFAX                      AV,34.0719,-118.3614
1/27/2020 0:00,1/27/2020 0:00,1000,Newton,1365,2,626,INTIMATE PARTNER - SIMPLE ASSAULT,28,F,H,STREET,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,626.0,HOOPER                       ST,48TH                         ST,34.0002,-118.2521
1/5/2020 0:00,1/5/2020 0:00,2045,Topanga,2143,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",29,M,B,PARKING LOT,200.0,KNIFE WITH BLADE 6INCHES OR LESS,IC,Invest Cont,230.0,VANOWEN,LENA,34.1937,-118.6272
12/21/2020 0:00,12/21/2020 0:00,1831,N Hollywood,1549,1,220,ATTEMPTED ROBBERY,38,M,H,STREET,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AA,Adult Arrest,220.0,LANKERSHIM                   BL,CHANDLER                     ST,34.1689,-118.3774
12/11/2020 0:00,12/11/2020 0:00,115,Pacific,1452,1,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,23,F,O,PARKING LOT,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AA,Adult Arrest,236.0,VIA MARINA,PACIFIC                      AV,33.9662,-118.455
10/24/2020 0:00,3/1/2020 0:00,1800,Topanga,2118,2,626,INTIMATE PARTNER - SIMPLE ASSAULT,20,F,O,STREET,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,626.0,MCNULTY                      AV,STRATHERN                    ST,34.219,-118.5865
7/15/2020 0:00,7/15/2020 0:00,1700,Pacific,1431,2,624,BATTERY - SIMPLE ASSAULT,38,M,W,SKATEBOARD FACILITY/SKATEBOARD PARK*,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624.0,OCEAN FRONT                  WK,MARKET,33.9874,-118.4741
8/31/2020 0:00,8/31/2020 0:00,1200,Southeast,1824,2,624,BATTERY - SIMPLE ASSAULT,42,F,H,PARKING LOT,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624.0,103RD                        ST,AVALON                       BL,33.9438,-118.265
11/30/2020 0:00,11/30/2020 0:00,805,Southwest,393,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",19,X,X,"VEHICLE, PASSENGER/TRUCK",304.0,CLUB/BAT,IC,Invest Cont,740.0,43RD                         PL,CRENSHAW                     BL,34.0041,-118.3325
4/25/2020 0:00,4/23/2020 0:00,2030,Newton,1372,1,210,ROBBERY,54,M,H,STREET,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,210.0,55TH                         ST,SAN PEDRO,33.9925,-118.2701
1/19/2020 0:00,1/19/2020 0:00,300,Wilshire,705,2,624,BATTERY - SIMPLE ASSAULT,31,M,W,ALLEY,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624.0,LA BREA,WILLOUGHBY,34.0871,-118.3441
2/23/2020 0:00,2/23/2020 0:00,200,77th Street,1266,1,210,ROBBERY,29,M,H,STREET,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,210.0,80TH,HOOVER,33.9667,-118.2871
8/16/2020 0:00,8/16/2020 0:00,455,Hollenbeck,423,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",35,F,H,STREET,102.0,HAND GUN,IC,Invest Cont,230.0,MISSION                      RD,MARENGO,34.0606,-118.2144
10/22/2020 0:00,10/22/2020 0:00,1915,77th Street,1283,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",20,F,B,SIDEWALK,106.0,UNKNOWN FIREARM,IC,Invest Cont,230.0,WESTERN                      AV,CENTURY,33.9455,-118.309
5/17/2020 0:00,5/17/2020 0:00,1000,Southeast,1804,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",36,M,H,SIDEWALK,201.0,KNIFE WITH BLADE OVER 6 INCHES IN LENGTH,AA,Adult Arrest,230.0,87TH,CENTRAL,33.9593,-118.2564
3/24/2020 0:00,3/24/2020 0:00,1550,Hollywood,666,2,624,BATTERY - SIMPLE ASSAULT,20,F,B,STREET,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624.0,HOLLYWOOD,VINE,34.0944,-118.3277
1/16/2020 0:00,1/16/2020 0:00,1625,77th Street,1213,1,761,BRANDISH WEAPON,69,M,B,RECYCLING CENTER,201.0,KNIFE WITH BLADE OVER 6 INCHES IN LENGTH,AA,Adult Arrest,761.0,GRAMERCY,SLAUSON,33.9891,-118.3139
12/1/2020 0:00,11/30/2020 0:00,2240,Newton,1352,1,210,ROBBERY,17,M,H,STREET,304.0,CLUB/BAT,IC,Invest Cont,210.0,42ND                         ST,SAN PEDRO                    ST,34.0066,-118.2697
4/17/2020 0:00,4/17/2020 0:00,5,77th Street,1258,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",20,F,H,STREET,102.0,HAND GUN,IC,Invest Cont,230.0,79TH                         ST,SAN PEDRO,33.9679,-118.2695
11/25/2020 0:00,11/25/2020 0:00,615,Southwest,399,1,250,"SHOTS FIRED AT MOVING VEHICLE, TRAIN OR AIRCRAFT",32,F,H,STREET,109.0,SEMI-AUTOMATIC PISTOL,IC,Invest Cont,250.0,VERNON                       AV,FIGUEROA                     ST,34.0038,-118.2827
3/17/2020 0:00,3/17/2020 0:00,430,Hollywood,666,1,220,ATTEMPTED ROBBERY,34,M,O,TAXI,107.0,OTHER FIREARM,IC,Invest Cont,220.0,LA MIRADA,VINE,34.0935,-118.3266
6/21/2020 0:00,6/21/2020 0:00,1500,Newton,1343,2,626,INTIMATE PARTNER - SIMPLE ASSAULT,40,F,H,STREET,302.0,BLUNT INSTRUMENT,IC,Invest Cont,626.0,AVALON                       BL,KING                         BL,34.0114,-118.2624
2/26/2020 0:00,2/26/2020 0:00,625,Van Nuys,952,2,624,BATTERY - SIMPLE ASSAULT,45,F,W,MTA BUS,515.0,PHYSICAL PRESENCE,IC,Invest Cont,624.0,CLARK,SEPULVEDA,34.1685,-118.4659
9/25/2020 0:00,9/24/2020 0:00,2050,Hollywood,643,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",37,M,B,OTHER/OUTSIDE,500.0,UNKNOWN WEAPON/OTHER WEAPON,IC,Invest Cont,740.0,HAWTHORN,FULLER,34.0998,-118.349
6/16/2020 0:00,6/16/2020 0:00,2100,N Hollywood,1566,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",30,M,H,SIDEWALK,311.0,HAMMER,AO,Adult Other,230.0,LANKERSHIM                   BL,RIVERSIDE                    DR,34.1523,-118.367
8/13/2020 0:00,8/12/2020 0:00,2030,Central,138,2,626,INTIMATE PARTNER - SIMPLE ASSAULT,54,F,B,SIDEWALK,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,626.0,4TH,OMAR,34.0454,-118.2422
4/1/2020 0:00,4/1/2020 0:00,555,Southwest,396,2,753,DISCHARGE FIREARMS/SHOTS FIRED,19,X,X,ALLEY,107.0,OTHER FIREARM,IC,Invest Cont,753.0,42ND                         ST,VERMONT                      AV,34.0073,-118.2915
11/3/2020 0:00,11/3/2020 0:00,1225,77th Street,1215,1,350,"THEFT, PERSON",29,F,B,STREET,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,350.0,SLAUSON                      AV,NORMANDIE,33.9891,-118.3002
9/18/2020 0:00,9/18/2020 0:00,1800,Central,139,1,330,BURGLARY FROM VEHICLE,23,F,W,SIDEWALK,500.0,UNKNOWN WEAPON/OTHER WEAPON,IC,Invest Cont,330.0,2ND                          ST,HEWITT,34.0472,-118.2352
6/22/2020 0:00,6/21/2020 0:00,2120,West LA,881,2,624,BATTERY - SIMPLE ASSAULT,22,M,O,STREET,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624.0,BUNDY,MISSOURI,34.0353,-118.4571
9/30/2020 0:00,9/30/2020 0:00,2130,77th Street,1255,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",58,M,B,STREET,102.0,HAND GUN,IC,Invest Cont,230.0,76TH                         ST,VERMONT,33.9711,-118.2917
11/8/2020 0:00,11/8/2020 0:00,1940,Newton,1373,2,745,VANDALISM - MISDEAMEANOR ($399 OR UNDER),37,M,B,"VEHICLE, PASSENGER/TRUCK",400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,745.0,54TH,AVALON,33.9933,-118.2652
12/25/2020 0:00,12/25/2020 0:00,2000,Newton,1367,1,250,"SHOTS FIRED AT MOVING VEHICLE, TRAIN OR AIRCRAFT",0,M,W,STREET,102.0,HAND GUN,IC,Invest Cont,250.0,45TH                         ST,HONDURAS                     ST,34.0027,-118.2441
2/8/2020 0:00,2/8/2020 0:00,1040,Rampart,201,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",23,M,H,SIDEWALK,101.0,REVOLVER,IC,Invest Cont,230.0,VERMONT                      AV,LOCKWOOD,34.0888,-118.2917
7/11/2020 0:00,7/10/2020 0:00,2230,Rampart,249,1,220,ATTEMPTED ROBBERY,27,M,H,SIDEWALK,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,220.0,6TH                          ST,BIXEL                        ST,34.0541,-118.2621
5/31/2020 0:00,5/30/2020 0:00,1625,Wilshire,711,1,231,ASSAULT WITH DEADLY WEAPON ON POLICE OFFICER,0,X,X,STREET,212.0,BOTTLE,IC,Invest Cont,231.0,BEVERLY,FAIRFAX,34.0761,-118.3614
2/9/2020 0:00,2/9/2020 0:00,1305,Foothill,1687,1,231,ASSAULT WITH DEADLY WEAPON ON POLICE OFFICER,0,M,H,STREET,307.0,VEHICLE,AA,Adult Arrest,231.0,STAGG                        ST,VINELAND                     BL,34.2121,-118.3703
8/29/2020 0:00,8/29/2020 0:00,1720,77th Street,1251,1,761,BRANDISH WEAPON,50,M,B,STREET,200.0,KNIFE WITH BLADE 6INCHES OR LESS,IC,Invest Cont,761.0,CRENSHAW,FLORENCE,33.9745,-118.3309
2/14/2020 0:00,2/13/2020 0:00,1050,Van Nuys,923,1,350,"THEFT, PERSON",46,M,H,STREET,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,350.0,VESPER,HAMLIN,34.1887,-118.4509
5/24/2020 0:00,5/24/2020 0:00,830,Rampart,215,1,761,BRANDISH WEAPON,49,M,W,TRANSIENT ENCAMPMENT,213.0,CLEAVER,AO,Adult Other,761.0,SILVER LAKE                  BL,HOLLYWOOD                    FY,34.0772,-118.2818
4/26/2020 0:00,4/26/2020 0:00,1817,Olympic,2029,2,624,BATTERY - SIMPLE ASSAULT,17,M,H,SIDEWALK,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624.0,6TH                          ST,OCCIDENTAL,34.0652,-118.2878
9/24/2020 0:00,9/23/2020 0:00,1500,Southwest,308,1,220,ATTEMPTED ROBBERY,19,M,H,STREET,102.0,HAND GUN,IC,Invest Cont,220.0,23RD                         ST,HOOVER                       ST,34.0352,-118.284
2/23/2021 0:00,7/18/2020 0:00,1,West LA,814,1,121,"RAPE, FORCIBLE",18,F,W,STREET,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,121.0,CHURCH                       LN,MONTANA                      AV,34.0675,-118.4625
7/25/2020 0:00,7/25/2020 0:00,1215,Rampart,256,2,624,BATTERY - SIMPLE ASSAULT,56,F,H,SIDEWALK,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AA,Adult Arrest,624.0,6TH                          ST,BURLINGTON,34.058,-118.2715
8/29/2020 0:00,8/29/2020 0:00,500,Olympic,2013,1,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,35,F,H,TRANSIENT ENCAMPMENT,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,236.0,OXFORD,3RD                          ST,34.069,-118.3079
5/3/2020 0:00,5/3/2020 0:00,1,Southeast,1802,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",43,M,B,STREET,312.0,PIPE/METAL PIPE,IC,Invest Cont,230.0,W  93RD                         ST,S  BROADWAY,33.9519,-118.2784
8/3/2020 0:00,8/3/2020 0:00,545,Olympic,2024,1,761,BRANDISH WEAPON,64,F,H,SIDEWALK,205.0,KITCHEN KNIFE,AA,Adult Arrest,761.0,WILSHIRE                     BL,WESTERN                      AV,34.0617,-118.3091
5/25/2020 0:00,5/25/2020 0:00,1430,Central,111,1,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,29,F,H,SIDEWALK,308.0,STICK,IC,Invest Cont,236.0,SPRING                       ST,NEW HIGH,34.0583,-118.2395
11/23/2020 0:00,11/23/2020 0:00,100,Hollenbeck,426,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",19,M,H,STREET,500.0,UNKNOWN WEAPON/OTHER WEAPON,IC,Invest Cont,230.0,CHADWICK,TEMPLETON,34.0848,-118.17
7/16/2020 0:00,7/7/2020 0:00,1400,Wilshire,719,2,624,BATTERY - SIMPLE ASSAULT,60,M,W,STREET,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624.0,ARDEN,BEVERLY                      BL,34.0762,-118.326
9/12/2020 0:00,9/12/2020 0:00,1630,Southeast,1842,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",30,M,H,STREET,114.0,AIR PISTOL/REVOLVER/RIFLE/BB GUN,IC,Invest Cont,230.0,112TH,SAN PEDRO,33.933,-118.2696
10/9/2020 0:00,10/9/2020 0:00,2140,Southwest,363,2,625,OTHER ASSAULT,38,F,H,MTA BUS,500.0,UNKNOWN WEAPON/OTHER WEAPON,IC,Invest Cont,625.0,SANTA ROSALIA,HILLCREST,34.0138,-118.3465
4/27/2020 0:00,4/27/2020 0:00,2255,Olympic,2022,1,210,ROBBERY,42,M,H,STREET,102.0,HAND GUN,IC,Invest Cont,210.0,4TH                          ST,MANHATTAN                    PL,34.0672,-118.3104
9/27/2020 0:00,9/27/2020 0:00,1250,Foothill,1643,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",46,F,H,STREET,512.0,MACE/PEPPER SPRAY,IC,Invest Cont,230.0,SAN FERNANDO,PIERCE,34.2631,-118.4189
1/8/2020 0:00,1/8/2020 0:00,1720,Newton,1325,1,761,BRANDISH WEAPON,0,M,H,STREET,109.0,SEMI-AUTOMATIC PISTOL,AO,Adult Other,761.0,CENTRAL                      AV,ADAMS                        BL,34.019,-118.2549
6/27/2020 0:00,6/27/2020 0:00,915,Hollenbeck,421,1,210,ROBBERY,52,F,H,UNDERPASS/BRIDGE*,207.0,OTHER KNIFE,IC,Invest Cont,210.0,SPRING                       ST,BROADWAY,34.0717,-118.2224
9/19/2020 0:00,9/13/2020 0:00,2000,Southeast,1837,1,121,"RAPE, FORCIBLE",20,F,H,SINGLE FAMILY DWELLING,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,121.0,109TH                        ST,WILMINGTON,33.9371,-118.239
6/8/2020 0:00,6/8/2020 0:00,1000,Southwest,326,2,624,BATTERY - SIMPLE ASSAULT,55,F,B,SIDEWALK,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624.0,ADAMS                        BL,NORMANDIE                    AV,34.0327,-118.3002
7/27/2020 0:00,7/27/2020 0:00,245,Rampart,245,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",36,M,W,STREET,109.0,SEMI-AUTOMATIC PISTOL,IC,Invest Cont,230.0,ALVARADO,7TH                          ST,34.0569,-118.2765
4/17/2020 0:00,4/17/2020 0:00,830,77th Street,1256,1,210,ROBBERY,24,M,H,STREET,219.0,SCREWDRIVER,AO,Adult Other,210.0,73RD                         ST,FIGUEROA                     ST,33.9737,-118.2827
